CityCode,CountryCode,Name,UtcOffset,TimeZoneId,Airports
OME,US,,,,{'AirportCode': 'OME'}
OMF,JO,,,,
OMG,NA,,,,
OMH,IR,,,,
OMJ,JP,,,,
OMK,US,,,,
OML,PG,,,,
OMM,OM,,,,
OMN,IN,,,,
OMO,BA,,,,{'AirportCode': 'OMO'}
OMR,RO,,,,
OMS,RU,,,,
OMY,KH,,,,
ONA,US,,,,
ONB,PG,,,,
OND,NA,,,,
ONE,SB,,,,
ONG,AU,,,,
ONH,US,,,,
ONI,ID,,,,
ONJ,JP,,,,{'AirportCode': 'ONJ'}
ONL,US,,,,
ONN,US,,,,
ONO,US,,,,
ONP,US,,,,
ONR,AU,,,,
ONS,AU,,,,
ONT,US,,,,{'AirportCode': 'ONT'}
ONU,FJ,,,,
ONX,PA,,,,
ONY,US,,,,
OOA,US,,,,
OOK,US,,,,
OOL,AU,,,,{'AirportCode': 'OOL'}
OOM,AU,,,,
OOR,AU,,,,
OOT,KI,,,,
OPA,IS,,,,
OPB,PG,,,,
OPI,AU,,,,
OPL,US,,,,
OPO,PT,,,,{'AirportCode': 'OPO'}
OPS,BR,,,,
OPU,PG,,,,
OPW,NA,,,,
ORA,AR,,,,
ORB,SE,,,,{'AirportCode': 'ORB'}
ORC,CO,,,,
ORE,FR,,,,
ORF,US,,,,{'AirportCode': 'ORF'}
ORH,US,,,,
ORI,US,,,,
ORJ,GY,,,,
ORK,IE,,,,{'AirportCode': 'ORK'}
ORL,US,,,,{'AirportCode': 'MCO'}
ORM,GB,,,,
ORN,DZ,,,,
ORO,HN,,,,
ORP,BW,,,,
ORQ,US,,,,
ORR,AU,,,,
ORS,AU,,,,
ORT,US,,,,
ORU,BO,,,,
ORV,US,,,,
ORW,PK,,,,
ORX,BR,,,,
ORZ,BZ,,,,
OSA,JP,,,,"{'AirportCode': ['ITM', 'KIX', 'UKB']}"
OSB,US,,,,
OSC,US,,,,
OSD,SE,,,,{'AirportCode': 'OSD'}
OSE,PG,,,,
OSG,PG,,,,
OSH,US,,,,
OSI,HR,,,,{'AirportCode': 'OSI'}
OSK,SE,,,,
OSL,NO,,,,{'AirportCode': 'OSL'}
OSM,IQ,,,,
OSN,KR,,,,
OSP,PL,,,,
OSR,CZ,,,,
OSS,KG,,,,
OST,BE,,,,
OSW,RU,,,,
OSX,US,,,,
OSY,NO,,,,
OSZ,PL,,,,
OTA,ET,,,,
OTC,TD,,,,
OTD,PA,,,,
OTG,US,,,,
OTH,US,,,,{'AirportCode': 'OTH'}
OTI,ID,,,,
OTL,MR,,,,
OTM,US,,,,
OTN,US,,,,
OTO,US,,,,
OTR,CR,,,,
OTS,US,,,,
OTU,CO,,,,
OTY,PG,,,,
OTZ,US,,,,{'AirportCode': 'OTZ'}
OUA,BF,,,,{'AirportCode': 'OUA'}
OUD,MA,,,,
OUE,CG,,,,
OUG,BF,,,,
OUH,ZA,,,,
OUI,LA,,,,
OUK,GB,,,,
OUL,FI,,,,{'AirportCode': 'OUL'}
OUM,TD,,,,
OUN,US,,,,
OUR,CM,,,,
OUS,BR,,,,
OUT,TD,,,,
OUU,GA,,,,
OUZ,MR,,,,
OVA,MG,,,,
OVB,RU,,,,
OVD,ES,,,,
OVE,US,,,,
OVL,CL,,,,
OWA,US,,,,
OWB,US,,,,
OWD,US,,,,
OWE,GA,,,,
OWK,US,,,,
OXB,GW,,,,{'AirportCode': 'OXB'}
OXC,US,,,,
OXD,US,,,,
OXF,GB,,,,
OXO,AU,,,,
OXR,US,,,,{'AirportCode': 'OXR'}
OXY,AU,,,,
OYA,AR,,,,
OYE,GA,,,,
OYG,UG,,,,
OYK,BR,,,,
OYL,KE,,,,
OYN,AU,,,,
OYO,AR,,,,
OYP,GF,,,,
OYS,US,,,,
OZA,US,,,,
OZC,PH,,,,
OZH,UA,,,,{'AirportCode': 'OZH'}
OZP,ES,,,,
OZZ,MA,,,,
PAA,MM,,,,
PAB,IN,,,,
PAD,DE,,,,{'AirportCode': 'PAD'}
PAE,US,,,,
PAF,UG,,,,
PAG,PH,,,,
PAH,US,,,,{'AirportCode': 'PAH'}
PAI,KH,,,,
PAJ,PK,,,,
PAK,US,,,,
PAL,CO,,,,
PAN,TH,,,,
PAO,US,,,,
PAP,HT,,,,{'AirportCode': 'PAP'}
PAQ,US,,,,
PAR,FR,,,,"{'AirportCode': ['CDG', 'ORY']}"
PAS,GR,,,,{'AirportCode': 'PAS'}
PAT,IN,,,,{'AirportCode': 'PAT'}
PAU,MM,,,,
PAV,BR,,,,
PAW,PG,,,,
PAX,HT,,,,
PAY,MY,,,,
PAZ,MX,,,,
PBB,BR,,,,
PBC,MX,,,,{'AirportCode': 'PBC'}
PBD,IN,,,,
PBE,CO,,,,
PBF,US,,,,
PBG,US,,,,{'AirportCode': 'PBG'}
PBH,BT,,,,
PBI,US,,,,{'AirportCode': 'PBI'}
PBJ,VU,,,,
PBK,US,,,,
PBL,VE,,,,
PBM,SR,,,,
PBN,AO,,,,
PBO,AU,,,,
PBQ,BR,,,,
PBR,GT,,,,
PBS,TH,,,,
PBU,MM,,,,
PBW,ID,,,,
PBZ,ZA,,,,
PCA,US,,,,
PCB,ID,,,,
PCC,CO,,,,
PCD,US,,,,
PCE,US,,,,
PCG,GT,,,,
PCH,HN,,,,
PCK,US,,,,
PCL,PE,,,,
PCM,MX,,,,
PCN,NZ,,,,
PCO,MX,,,,
PCP,ST,,,,
PCR,CO,,,,
PCS,BR,,,,
PCT,US,,,,
PCU,US,,,,
PCV,MX,,,,
PDA,CO,,,,
PDB,US,,,,
PDC,NC,,,,
PDE,AU,,,,
PDF,BR,,,,
PDG,ID,,,,
PDI,PG,,,,
PDL,PT,,,,{'AirportCode': 'PDL'}
PDN,AU,,,,
PDO,ID,,,,
PDP,UY,,,,{'AirportCode': 'PDP'}
PDR,BR,,,,
PDS,MX,,,,
PDT,US,,,,
PDU,UY,,,,
PDV,BG,,,,
PDX,US,,,,{'AirportCode': 'PDX'}
PDZ,VE,,,,
PEA,AU,,,,
PEB,MZ,,,,
PEC,US,,,,
PEE,RU,,,,{'AirportCode': 'PEE'}
PEG,IT,,,,{'AirportCode': 'PEG'}
PEH,AR,,,,
PEI,CO,,,,{'AirportCode': 'PEI'}
PEL,LS,,,,
PEM,PE,,,,{'AirportCode': 'PEM'}
PEN,MY,,,,{'AirportCode': 'PEN'}
PEP,AU,,,,
PEQ,US,,,,
PER,AU,,,,{'AirportCode': 'PER'}
PES,RU,,,,
PET,BR,,,,
PEU,HN,,,,
PEV,HU,,,,
PEW,PK,,,,{'AirportCode': 'PEW'}
PEX,RU,,,,
PEY,AU,,,,
PEZ,RU,,,,
PFA,US,,,,
PFB,BR,,,,
PFC,US,,,,
PFD,US,,,,
PFJ,IS,,,,
PFN,US,,,,{'AirportCode': 'PFN'}
PFO,CY,,,,{'AirportCode': 'PFO'}
PFR,ZR,,,,
PGA,US,,,,{'AirportCode': 'PGA'}
PGB,PG,,,,
PGC,US,,,,
PGD,US,,,,
PGE,PG,,,,
PGF,FR,,,,
PGG,BR,,,,
PGH,IN,,,,
PGI,AO,,,,
PGK,ID,,,,
PGL,US,,,,
PGM,US,,,,
PGN,PG,,,,
PGO,US,,,,
PGP,ST,,,,
PGR,US,,,,
PGS,US,,,,
PGV,US,,,,{'AirportCode': 'PGV'}
PGX,FR,,,,
PGZ,BR,,,,
PHA,VN,,,,
PHB,BR,,,,
PHC,NG,,,,{'AirportCode': 'PHC'}
PHD,US,,,,
PHE,AU,,,,
PHF,US,,,,{'AirportCode': 'PHF'}
PHH,VN,,,,
PHI,BR,,,,
PHJ,AU,,,,
PHK,US,,,,
PHL,US,,,,"{'AirportCode': ['PHL', 'ZFV']}"
PHM,DE,,,,
PHN,US,,,,
PHO,US,,,,
PHP,US,,,,
PHR,FJ,,,,
PHS,TH,,,,{'AirportCode': 'TDX'}
PHT,US,,,,
PHU,VN,,,,
PHW,ZA,,,,{'AirportCode': 'PHW'}
PHX,US,,,,{'AirportCode': 'PHX'}
PHZ,TH,,,,
PIA,US,,,,{'AirportCode': 'PIA'}
PIC,TC,,,,
PIE,US,,,,
PIG,BR,,,,
PIH,US,,,,
PIL,PY,,,,
PIM,US,,,,
PIN,BR,,,,
PIO,PE,,,,
PIP,US,,,,
PIQ,GY,,,,
PIR,US,,,,{'AirportCode': 'PIR'}
PIS,FR,,,,
PIT,US,,,,{'AirportCode': 'PIT'}
PIU,PE,,,,
PIV,BR,,,,
PIW,CA,,,,
PIX,PT,,,,
PIZ,US,,,,
PJB,US,,,,
PJC,PY,,,,
PJG,PK,,,,
PJM,CR,,,,
PJS,US,,,,
PJZ,MX,,,,
PKA,US,,,,
PKB,US,,,,{'AirportCode': 'PKB'}
PKC,RU,,,,
PKD,US,,,,
PKE,AU,,,,
PKF,US,,,,
PKG,MY,,,,
PKH,GR,,,,
PKK,MM,,,,
PKL,NZ,,,,
PKM,GY,,,,
PKN,ID,,,,
PKO,BJ,,,,
PKP,PF,,,,
PKR,NP,,,,
PKS,LA,,,,
PKT,AU,,,,
PKU,ID,,,,{'AirportCode': 'PKU'}
PKV,RU,,,,
PKW,BW,,,,
PKY,ID,,,,
PKZ,LA,,,,
PLA,CO,,,,
PLB,US,,,,
PLC,CO,,,,
PLD,CR,,,,
PLE,PG,,,,
PLF,TD,,,,
PLG,FR,,,,
PLH,GB,,,,
PLI,VC,,,,
PLJ,BZ,,,,
PLK,US,,,,
PLL,BR,,,,
PLM,ID,,,,{'AirportCode': 'PLM'}
PLN,US,,,,
PLO,AU,,,,
PLP,PA,,,,
PLQ,LT,,,,{'AirportCode': 'PLQ'}
PLR,US,,,,
PLS,TC,,,,{'AirportCode': 'PLS'}
PLT,CO,,,,
PLV,UA,,,,
PLW,ID,,,,
PLX,KZ,,,,
PLY,US,,,,
PLZ,ZA,,,,{'AirportCode': 'PLZ'}
PMA,TZ,,,,
PMB,US,,,,
PMC,CL,,,,{'AirportCode': 'PMC'}
PMD,US,,,,
PME,GB,,,,
PMF,IT,,,,
PMG,BR,,,,
PMH,US,,,,
PMI,ES,,,,{'AirportCode': 'PMI'}
PMK,AU,,,,
PML,US,,,,
PMM,TH,,,,
PMN,PG,,,,
PMO,IT,,,,{'AirportCode': 'PMO'}
PMP,PG,,,,
PMQ,AR,,,,
PMR,NZ,,,,{'AirportCode': 'PMR'}
PMS,SY,,,,
PMT,GY,,,,
PMU,US,,,,
PMV,VE,,,,{'AirportCode': 'PMV'}
PMW,BR,,,,
PMX,US,,,,
PMY,AR,,,,
PMZ,CR,,,,
PNA,ES,,,,{'AirportCode': 'PNA'}
PNB,BR,,,,
PNC,US,,,,
PND,BZ,,,,
PNF,US,,,,
PNG,BR,,,,
PNH,KH,,,,{'AirportCode': 'PNH'}
PNI,FM,,,,{'AirportCode': 'PNI'}
PNK,ID,,,,
PNL,IT,,,,{'AirportCode': 'PNL'}
PNN,US,,,,
PNO,MX,,,,
PNP,PG,,,,
PNQ,IN,,,,{'AirportCode': 'PNQ'}
PNR,CG,,,,{'AirportCode': 'PNR'}
PNS,US,,,,{'AirportCode': 'PNS'}
PNT,CL,,,,
PNU,US,,,,
PNV,LT,,,,
PNX,US,,,,
PNY,IN,,,,
PNZ,BR,,,,{'AirportCode': 'PNZ'}
POA,BR,,,,{'AirportCode': 'POA'}
POC,US,,,,
POD,SN,,,,
POE,US,,,,
POF,US,,,,
POG,GA,,,,
POH,US,,,,
POI,BO,,,,
POL,MZ,,,,{'AirportCode': 'POL'}
POM,PG,,,,
PON,GT,,,,
POO,BR,,,,
POP,DO,,,,{'AirportCode': 'POP'}
POQ,US,,,,
POR,FI,,,,
POS,TT,,,,{'AirportCode': 'POS'}
POT,JM,,,,
POU,US,,,,
POV,SK,,,,
POW,SI,,,,
POX,FR,,,,
POY,US,,,,
POZ,PL,,,,{'AirportCode': 'POZ'}
PPA,US,,,,
PPB,BR,,,,
PPC,US,,,,
PPE,MX,,,,
PPF,US,,,,
PPG,AS,,,,
PPH,VE,,,,
PPI,AU,,,,
PPJ,ID,,,,
PPK,KZ,,,,
PPL,NP,,,,
PPM,US,,,,
PPN,CO,,,,
PPO,BS,,,,
PPP,AU,,,,
PPQ,NZ,,,,
PPR,ID,,,,
PPS,PH,,,,
PPT,PF,,,,{'AirportCode': 'PPT'}
PPU,MM,,,,
PPV,US,,,,
PPW,GB,,,,
PPY,BR,,,,
PPZ,VE,,,,
PQC,VN,,,,
PQI,US,,,,
PQM,MX,,,,
PQQ,AU,,,,
PQS,US,,,,
PRA,AR,,,,
PRB,US,,,,
PRC,US,,,,{'AirportCode': 'PRC'}
PRD,AU,,,,
PRE,CO,,,,
PRF,US,,,,
PRG,CZ,,,,{'AirportCode': 'PRG'}
PRH,TH,,,,
PRI,SC,,,,
PRJ,IT,,,,
PRK,ZA,,,,
PRL,US,,,,
PRM,PT,,,,
PRN,RS,,,,{'AirportCode': 'PRN'}
PRO,US,,,,
PRP,FR,,,,
PRQ,AR,,,,
PRR,GY,,,,
PRS,SB,,,,
PRT,US,,,,
PRU,MM,,,,
PRV,CZ,,,,
PRW,US,,,,
PRX,US,,,,
PRY,ZA,,,,
PRZ,US,,,,
PSA,IT,,,,{'AirportCode': 'PSA'}
PSB,US,,,,
PSC,US,,,,{'AirportCode': 'PSC'}
PSD,EG,,,,
PSE,PR,,,,
PSF,US,,,,
PSG,US,,,,{'AirportCode': 'PSG'}
PSH,DE,,,,
PSI,PK,,,,
PSJ,ID,,,,
PSK,US,,,,
PSL,GB,,,,
PSN,US,,,,
PSO,CO,,,,{'AirportCode': 'PSO'}
PSP,US,,,,{'AirportCode': 'PSP'}
PSR,IT,,,,
PSS,AR,,,,{'AirportCode': 'PSS'}
PST,CU,,,,
PSU,ID,,,,
PSV,GB,,,,
PSW,BR,,,,
PSX,US,,,,
PSY,FK,,,,
PSZ,BO,,,,
PTA,US,,,,
PTB,US,,,,
PTC,US,,,,
PTD,US,,,,
PTE,AU,,,,
PTF,FJ,,,,
PTG,ZA,,,,
PTH,US,,,,
PTI,AU,,,,
PTJ,AU,,,,
PTK,US,,,,
PTL,US,,,,
PTM,VE,,,,
PTN,US,,,,
PTO,BR,,,,
PTP,GP,,,,{'AirportCode': 'PTP'}
PTQ,BR,,,,
PTR,US,,,,
PTS,US,,,,
PTT,US,,,,
PTU,US,,,,
PTV,US,,,,
PTW,US,,,,
PTX,CO,,,,
PTY,PA,,,,{'AirportCode': 'PTY'}
PTZ,EC,,,,
PUA,PG,,,,
PUB,US,,,,{'AirportCode': 'PUB'}
PUC,US,,,,
PUD,AR,,,,
PUE,PA,,,,
PUF,FR,,,,
PUG,AU,,,,
PUH,MX,,,,
PUI,PG,,,,
PUJ,DO,,,,{'AirportCode': 'PUJ'}
PUK,PF,,,,
PUL,US,,,,
PUM,ID,,,,
PUN,ZR,,,,
PUO,US,,,,
PUP,BF,,,,
PUQ,CL,,,,{'AirportCode': 'PUQ'}
PUR,BO,,,,
PUS,KR,,,,{'AirportCode': 'PUS'}
PUT,IN,,,,
PUU,CO,,,,
PUV,NC,,,,
PUW,US,,,,{'AirportCode': 'PUW'}
PUX,CL,,,,
PUY,HR,,,,{'AirportCode': 'PUY'}
PUZ,NI,,,,
PVA,CO,,,,
PVC,US,,,,
PVD,US,,,,{'AirportCode': 'PVD'}
PVE,PA,,,,
PVF,US,,,,
PVH,BR,,,,{'AirportCode': 'PVH'}
PVI,BR,,,,
PVK,GR,,,,{'AirportCode': 'PVK'}
PVN,BG,,,,
PVO,EC,,,,
PVR,MX,,,,{'AirportCode': 'PVR'}
PVS,RU,,,,
PVU,US,,,,
PVW,US,,,,
PVX,RU,,,,
PVY,US,,,,
PVZ,US,,,,
PWD,US,,,,
PWE,RU,,,,
PWI,ET,,,,
PWL,ID,,,,
PWM,US,,,,{'AirportCode': 'PWM'}
PWN,BS,,,,
PWO,ZR,,,,
PWQ,KZ,,,,
PWR,US,,,,
PWT,US,,,,
PXL,US,,,,
PXM,MX,,,,
PXO,PT,,,,{'AirportCode': 'PXO'}
PXU,VN,,,,
PYA,CO,,,,
PYB,IN,,,,
PYC,PA,,,,
PYE,CK,,,,
PYH,VE,,,,
PYJ,RU,,,,
PYL,US,,,,
PYM,US,,,,
PYN,CO,,,,
PYO,EC,,,,
PYR,GR,,,,
PYV,PA,,,,
PYX,TH,,,,
PZA,CO,,,,
PZB,ZA,,,,{'AirportCode': 'PZB'}
PZE,GB,,,,
PZH,PK,,,,
PZL,ZA,,,,
PZO,VE,,,,{'AirportCode': 'PZO'}
PZU,SD,,,,
PZY,SK,,,,
QAP,NG,,,,
QBC,CA,,,,
QFB,DE,,,,
QGJ,BR,,,,
QJU,IN,,,,
QJY,PL,,,,
QMZ,DE,,,,
QNF,IN,,,,
QNI,NG,,,,
QPA,IT,,,,
QRO,MX,,,,{'AirportCode': 'QRO'}
QRW,NG,,,,
QSR,IT,,,,
QUF,EE,,,,
QUL,DE,,,,{'AirportCode': 'QUL'}
QWU,DE,,,,{'AirportCode': 'QWU'}
QXZ,AT,,,,
QYG,DE,,,,
RAA,PG,,,,
RAB,PG,,,,
RAC,US,,,,
RAE,SA,,,,
RAG,NZ,,,,
RAH,SA,,,,
RAI,CV,,,,{'AirportCode': 'RAI'}
RAJ,IN,,,,{'AirportCode': 'RAJ'}
RAK,MA,,,,{'AirportCode': 'RAK'}
RAL,US,,,,
RAM,AU,,,,
RAN,IT,,,,
RAO,BR,,,,{'AirportCode': 'RAO'}
RAP,US,,,,{'AirportCode': 'RAP'}
RAQ,ID,,,,
RAR,CK,,,,{'AirportCode': 'RAR'}
RAS,IR,,,,
RAT,RU,,,,
RAU,BD,,,,
RAV,CO,,,,
RAW,PG,,,,
RAX,PG,,,,
RAY,GB,,,,
RAZ,PK,,,,
RBA,MA,,,,
RBB,BR,,,,
RBC,AU,,,,
RBF,US,,,,
RBG,US,,,,
RBH,US,,,,
RBI,FJ,,,,
RBJ,JP,,,,
RBK,US,,,,
RBL,US,,,,
RBM,DE,,,,
RBN,US,,,,
RBO,BO,,,,
RBP,PG,,,,
RBQ,BO,,,,
RBR,BR,,,,
RBS,AU,,,,
RBT,KE,,,,
RBU,AU,,,,
RBW,US,,,,
RBY,US,,,,
RCB,ZA,,,,{'AirportCode': 'RCB'}
RCE,US,,,,
RCH,CO,,,,{'AirportCode': 'RCH'}
RCK,US,,,,
RCL,VU,,,,
RCM,AU,,,,
RCN,AU,,,,
RCO,FR,,,,
RCQ,AR,,,,
RCR,US,,,,
RCS,GB,,,,
RCT,US,,,,
RCU,AR,,,,
RCY,BS,,,,
RDA,AU,,,,
RDB,US,,,,
RDC,BR,,,,
RDD,US,,,,{'AirportCode': 'RDD'}
RDE,ID,,,,
RDG,US,,,,
RDM,US,,,,{'AirportCode': 'RDM'}
RDR,US,,,,
RDS,AR,,,,
RDT,SN,,,,
RDU,US,,,,{'AirportCode': 'RDU'}
RDV,US,,,,
RDZ,FR,,,,
REA,PF,,,,
REC,BR,,,,{'AirportCode': 'REC'}
RED,US,,,,
REG,IT,,,,{'AirportCode': 'REG'}
REH,US,,,,
REI,GF,,,,
REK,IS,,,,{'AirportCode': 'KEF'}
REL,AR,,,,{'AirportCode': 'REL'}
REN,RU,,,,
REO,US,,,,
REP,KH,,,,{'AirportCode': 'REP'}
RES,AR,,,,{'AirportCode': 'RES'}
RET,NO,,,,
REU,ES,,,,
REW,IN,,,,
REX,MX,,,,
REY,BO,,,,
RFA,CF,,,,
RFD,US,,,,
RFG,US,,,,
RFK,US,,,,
RFN,IS,,,,
RFP,PF,,,,
RFR,CR,,,,
RGA,AR,,,,
RGE,PG,,,,
RGH,IN,,,,
RGI,PF,,,,
RGL,AR,,,,{'AirportCode': 'RGL'}
RGN,MM,,,,{'AirportCode': 'RGN'}
RGR,US,,,,
RGT,ID,,,,
RHA,IS,,,,
RHD,AR,,,,
RHE,FR,,,,
RHG,RW,,,,
RHI,US,,,,
RHL,AU,,,,
RHO,GR,,,,{'AirportCode': 'RHO'}
RHP,NP,,,,
RIA,BR,,,,
RIB,BO,,,,
RIC,US,,,,{'AirportCode': 'RIC'}
RID,US,,,,
RIE,US,,,,
RIF,US,,,,
RIG,BR,,,,
RIJ,PE,,,,
RIK,CR,,,,
RIL,US,,,,
RIM,PE,,,,
RIN,SB,,,,
RIO,BR,,,,"{'AirportCode': ['GIG', 'SDU']}"
RIS,JP,,,,{'AirportCode': 'RIS'}
RIT,PA,,,,
RIW,US,,,,{'AirportCode': 'RIW'}
RIX,LV,,,,{'AirportCode': 'RIX'}
RIY,YE,,,,
RIZ,PA,,,,
RJA,IN,,,,
RJB,NP,,,,
RJH,BD,,,,
RJI,IN,,,,
RJK,HR,,,,{'AirportCode': 'RJK'}
RKC,US,,,,
RKD,US,,,,
RKH,US,,,,
RKI,ID,,,,
RKO,ID,,,,
RKP,US,,,,
RKR,US,,,,
RKS,US,,,,{'AirportCode': 'RKS'}
RKT,AE,,,,
RKU,PG,,,,
RKW,US,,,,
RKY,AU,,,,
RLA,US,,,,
RLD,US,,,,
RLG,DE,,,,{'AirportCode': 'RLG'}
RLK,CN,,,,
RLP,AU,,,,
RLT,NE,,,,
RLU,US,,,,
RMA,AU,,,,
RMB,OM,,,,
RMD,IN,,,,
RME,US,,,,
RMF,EG,,,,{'AirportCode': 'RMF'}
RMG,US,,,,
RMI,IT,,,,{'AirportCode': 'RMI'}
RMK,AU,,,,
RMN,PG,,,,
RMP,US,,,,
RMS,DE,,,,
RNB,SE,,,,{'AirportCode': 'RNB'}
RNC,US,,,,
RNE,FR,,,,
RNG,US,,,,
RNH,US,,,,
RNI,NI,,,,
RNJ,JP,,,,
RNL,SB,,,,
RNN,DK,,,,
RNO,US,,,,{'AirportCode': 'RNO'}
RNP,MH,,,,
RNR,PG,,,,
RNS,FR,,,,
RNT,US,,,,
RNU,MY,,,,
RNZ,US,,,,
ROA,US,,,,{'AirportCode': 'ROA'}
ROC,US,,,,{'AirportCode': 'ROC'}
ROD,ZA,,,,
ROG,US,,,,
ROH,AU,,,,
ROK,AU,,,,
ROL,US,,,,
ROM,IT,,,,{'AirportCode': 'FCO'}
RON,CO,,,,
ROO,BR,,,,
ROP,MP,,,,
ROR,PW,,,,{'AirportCode': 'ROR'}
ROS,AR,,,,{'AirportCode': 'ROS'}
ROT,NZ,,,,{'AirportCode': 'ROT'}
ROU,BG,,,,
ROV,RU,,,,{'AirportCode': 'ROV'}
ROW,US,,,,
ROX,US,,,,
ROY,AR,,,,
RPA,NP,,,,
RPB,AU,,,,
RPM,AU,,,,
RPN,IL,,,,
RPR,IN,,,,{'AirportCode': 'RPR'}
RPV,AU,,,,
RPX,US,,,,
RRE,AU,,,,
RRG,MU,,,,
RRI,SB,,,,
RRK,IN,,,,
RRL,US,,,,
RRM,MZ,,,,
RRN,BR,,,,
RRO,IT,,,,
RRS,NO,,,,
RRV,AU,,,,
RSA,AR,,,,
RSB,AU,,,,
RSD,BS,,,,
RSG,BR,,,,
RSI,PA,,,,
RSJ,US,,,,
RSK,ID,,,,
RSL,US,,,,
RSN,US,,,,
RSP,US,,,,
RSS,SD,,,,
RST,US,,,,{'AirportCode': 'RST'}
RSU,KR,,,,{'AirportCode': 'RSU'}
RSX,US,,,,
RTA,FJ,,,,
RTB,HN,,,,{'AirportCode': 'RTB'}
RTC,IN,,,,
RTD,US,,,,
RTE,US,,,,
RTG,ID,,,,
RTI,ID,,,,
RTL,US,,,,
RTM,NL,,,,{'AirportCode': 'RTM'}
RTN,US,,,,
RTP,AU,,,,
RTS,AU,,,,
RTW,RU,,,,
RTY,AU,,,,
RUA,UG,,,,
RUF,ID,,,,
RUG,CN,,,,
RUH,SA,,,,{'AirportCode': 'RUH'}
RUI,US,,,,
RUK,NP,,,,
RUM,NP,,,,
RUN,RE,,,,
RUP,IN,,,,
RUR,PF,,,,
RUS,SB,,,,
RUT,US,,,,
RUU,PG,,,,
RUV,GT,,,,
RUY,HN,,,,
RVA,MG,,,,
RVC,LR,,,,
RVD,BR,,,,
RVE,CO,,,,
RVK,NO,,,,
RVN,FI,,,,
RVO,ZA,,,,
RVR,US,,,,
RVY,UY,,,,
RWB,US,,,,
RWF,US,,,,
RWI,US,,,,
RWL,US,,,,
RWN,UA,,,,
RXA,YE,,,,
RXS,PH,,,,
RYB,RU,,,,
RYK,PK,,,,
RYN,FR,,,,
RYO,AR,,,,
RZA,AR,,,,
RZE,PL,,,,{'AirportCode': 'RZE'}
RZN,RU,,,,
RZR,IR,,,,
RZZ,US,,,,
SAA,US,,,,
SAB,AN,,,,
SAC,US,,,,"{'AirportCode': ['SAC', 'SMF']}"
SAD,US,,,,
SAE,ID,,,,
SAF,US,,,,{'AirportCode': 'SAF'}
SAG,US,,,,
SAH,YE,,,,{'AirportCode': 'SAH'}
SAI,SM,,,,
SAJ,BD,,,,
SAK,IS,,,,
SAL,SV,,,,{'AirportCode': 'SAL'}
SAM,PG,,,,
SAN,US,,,,{'AirportCode': 'SAN'}
SAO,BR,,,,"{'AirportCode': ['CGH', 'GRU', 'VCP']}"
SAP,HN,,,,{'AirportCode': 'SAP'}
SAQ,BS,,,,
SAR,US,,,,
SAS,US,,,,
SAT,US,,,,{'AirportCode': 'SAT'}
SAU,ID,,,,
SAV,US,,,,{'AirportCode': 'SAV'}
SAX,PA,,,,
SAY,IT,,,,
SAZ,LR,,,,
SBA,US,,,,{'AirportCode': 'SBA'}
SBB,VE,,,,
SBC,PG,,,,
SBE,PG,,,,
SBF,AF,,,,
SBG,ID,,,,
SBH,GP,,,,
SBI,GN,,,,
SBJ,BR,,,,
SBK,FR,,,,
SBL,BO,,,,
SBM,US,,,,
SBN,US,,,,{'AirportCode': 'SBN'}
SBO,US,,,,
SBQ,PK,,,,
SBR,AU,,,,
SBS,US,,,,
SBT,US,,,,
SBU,ZA,,,,
SBV,PG,,,,
SBW,MY,,,,{'AirportCode': 'SBW'}
SBX,US,,,,
SBY,US,,,,{'AirportCode': 'SBY'}
SBZ,RO,,,,{'AirportCode': 'SBZ'}
SCA,CO,,,,
SCB,US,,,,
SCC,US,,,,{'AirportCode': 'SCC'}
SCD,HN,,,,
SCE,US,,,,{'AirportCode': 'SCE'}
SCG,AU,,,,
SCH,US,,,,
SCI,VE,,,,
SCJ,US,,,,
SCK,US,,,,
SCL,CL,,,,{'AirportCode': 'SCL'}
SCM,US,,,,
SCN,DE,,,,"{'AirportCode': ['SCN', 'SDA']}"
SCO,KZ,,,,
SCP,FR,,,,
SCQ,ES,,,,{'AirportCode': 'SCQ'}
SCT,YE,,,,
SCU,CU,,,,
SCV,RO,,,,
SCW,RU,,,,{'AirportCode': 'SCW'}
SCX,MX,,,,
SCY,EC,,,,{'AirportCode': 'SCY'}
SCZ,SB,,,,
SDB,ZA,,,,
SDC,GY,,,,
SDD,AO,,,,
SDE,AR,,,,
SDF,US,,,,{'AirportCode': 'SDF'}
SDG,IR,,,,
SDH,HN,,,,
SDI,PG,,,,
SDJ,JP,,,,{'AirportCode': 'SDJ'}
SDK,MY,,,,{'AirportCode': 'SDK'}
SDL,SE,,,,{'AirportCode': 'SDL'}
SDN,NO,,,,
SDO,JP,,,,
SDP,US,,,,
SDQ,DO,,,,{'AirportCode': 'SDQ'}
SDR,ES,,,,
SDS,JP,,,,
SDT,PK,,,,
SDW,BD,,,,
SDX,US,,,,
SDY,US,,,,
SDZ,GB,,,,
SEA,US,,,,{'AirportCode': 'SEA'}
SEB,LY,,,,
SEC,FR,,,,
SED,IL,,,,
SEF,US,,,,
SEG,US,,,,
SEH,ID,,,,
SEI,BR,,,,
SEJ,IS,,,,
SEK,MA,,,,
SEL,KR,,,,"{'AirportCode': ['GMP', 'ICN']}"
SEN,GB,,,,
SEO,CI,,,,
SEP,US,,,,
